"endTime","artistName","trackName","msPlayed","danceability","energy","valence","loudness","instrumentalness","day_of_week","time_of_day","session_id","listener_category","mood"
2024-08-23 04:43:00,"Taylor Swift","Hits Different",216035,0.666,0.786,0.261,-6.556,3.34e-06,"Friday","Night",880,"Super Listeners","Anxious, Intense, Agitated"
2024-08-23 04:44:00,"Taylor Swift","Guilty as Sin?",10518,0.626,0.428,0.487,-8.374,0,"Friday","Night",880,"Super Listeners","Content, Peaceful, Reflective"
2024-08-23 04:47:00,"DJ Snake","Turn Down for What",213733,0.818,0.799,0.0815,-4.1,0.128,"Friday","Night",880,"Occasional Listeners","Anxious, Intense, Agitated"
2024-08-23 04:48:00,"Daddy Yankee","Gasolina",57556,0.852,0.797,0.741,-6.543,2.69e-06,"Friday","Night",880,"Light Listeners","Happy, Energetic, Uplifting"
2024-08-23 04:49:00,"50 Cent","In Da Club",73537,0.904,0.72,0.805,-2.776,0,"Friday","Night",880,"Moderate Listeners","Happy, Energetic, Uplifting"
2024-08-23 04:50:00,"Kendrick Lamar","HUMBLE.",31857,0.908,0.621,0.421,-6.638,5.39e-05,"Friday","Night",880,"Occasional Listeners","Fun, Playful, Lively"
2024-08-23 04:54:00,"Pitbull","Give Me Everything (feat. Nayer)",252306,0.671,0.939,0.53,-3.206,0,"Friday","Night",880,"Super Listeners","Confident, Empowered, Motivational"
2024-08-23 04:55:00,"Eminem","Without Me",33890,0.908,0.669,0.662,-2.827,0,"Friday","Night",880,"Light Listeners","Confident, Empowered, Motivational"
2024-08-23 04:57:00,"The Weeknd","Blinding Lights",163956,0.513,0.73,0.334,-5.94,9.54e-05,"Friday","Night",880,"Light Listeners","Balanced, Neutral, Easy-going"
2024-08-23 05:01:00,"Anne-Marie","2002",186986,0.697,0.683,0.603,-2.881,0,"Friday","Night",880,"Light Listeners","Confident, Empowered, Motivational"
2024-08-23 05:01:00,"Olivia Rodrigo","good 4 u",15432,0.563,0.664,0.688,-5.044,0,"Friday","Night",880,"Super Listeners","Confident, Empowered, Motivational"
2024-08-23 05:05:00,"One Direction","Steal My Girl",228133,0.536,0.768,0.545,-5.948,0,"Friday","Night",880,"Super Listeners","Confident, Empowered, Motivational"
2024-08-23 05:06:00,"One Direction","Best Song Ever",54951,0.652,0.877,0.486,-2.986,0,"Friday","Night",880,"Super Listeners","Fun, Playful, Lively"
2024-08-23 05:06:00,"Nick Jonas","Close",11447,0.654,0.623,0.401,-5.273,0,"Friday","Night",880,"Occasional Listeners","Fun, Playful, Lively"
2024-08-23 05:10:00,"Taylor Swift","Florida!!! (feat. Florence + The Machine)",215463,0.533,0.573,0.398,-7.123,0,"Friday","Night",880,"Super Listeners","Balanced, Neutral, Easy-going"
2024-08-23 05:12:00,"Sabrina Carpenter","Espresso",175459,0.701,0.76,0.69,-5.478,6.54e-05,"Friday","Night",880,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-23 05:17:00,"Natasha Bedingfield","Unwritten",259333,0.706,0.8,0.629,-6.333,0,"Friday","Night",880,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-23 05:19:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",88728,0.599,0.651,0.153,-7.343,0,"Friday","Night",880,"Super Listeners","Anxious, Intense, Agitated"
2024-08-23 05:22:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",12992,0.599,0.651,0.153,-7.343,0,"Friday","Night",880,"Super Listeners","Anxious, Intense, Agitated"
2024-08-23 18:35:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",141016,0.599,0.651,0.153,-7.343,0,"Friday","Evening",881,"Super Listeners","Anxious, Intense, Agitated"
2024-08-23 18:36:00,"Lady Gaga","Die With A Smile",33844,0.521,0.592,0.535,-7.777,0,"Friday","Evening",881,"Light Listeners","Content, Peaceful, Reflective"
2024-08-23 18:39:00,"Dua Lipa","Training Season",43397,0.812,0.587,0.664,-4.483,2.64e-06,"Friday","Evening",881,"Light Listeners","Fun, Playful, Lively"
2024-08-23 18:39:00,"Dasha","Austin (Boots Stop Workin')",171782,0.756,0.672,0.739,-6.743,3.37e-06,"Friday","Evening",881,"Moderate Listeners","Confident, Empowered, Motivational"
2024-08-23 18:41:00,"Nemo","The Code",127125,0.542,0.77,0.489,-3.852,0,"Friday","Evening",881,"Light Listeners","Fun, Playful, Lively"
2024-08-23 18:44:00,"Sabrina Carpenter","Espresso",37952,0.701,0.76,0.69,-5.478,6.54e-05,"Friday","Evening",881,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-23 18:50:00,"Isabel LaRosa","favorite",134266,0.726,0.652,0.625,-5.328,0.003,"Friday","Evening",881,"Light Listeners","Confident, Empowered, Motivational"
2024-08-23 20:24:00,"Shaboozey","A Bar Song (Tipsy)",17298,0.722,0.709,0.604,-4.95,0,"Friday","Evening",882,"Moderate Listeners","Happy, Energetic, Uplifting"
2024-08-23 20:27:00,"Taylor Swift","Fearless (Taylor’s Version)",172330,0.569,0.741,0.43,-4.963,0,"Friday","Evening",882,"Super Listeners","Fun, Playful, Lively"
2024-08-23 20:27:00,"Taylor Swift","Red (Taylor's Version)",11775,0.516,0.777,0.408,-4.908,1.62e-06,"Friday","Evening",882,"Super Listeners","Fun, Playful, Lively"
2024-08-23 20:28:00,"45 King","The 900 Number",22997,0.862,0.861,0.471,-11.781,0.771,"Friday","Evening",882,"Occasional Listeners","Fun, Playful, Lively"
2024-08-23 20:30:00,"DJ Kool","Let Me Clear My Throat - Old School Reunion Remix '96",153984,0.697,0.901,0.535,-7.154,0,"Friday","Evening",882,"Light Listeners","Confident, Empowered, Motivational"
2024-08-23 20:31:00,"DJ Kool","Let Me Clear My Throat - Old School Reunion Remix '96",29141,0.697,0.901,0.535,-7.154,0,"Friday","Evening",882,"Light Listeners","Confident, Empowered, Motivational"
2024-08-23 20:32:00,"Ed Sheeran","Shivers",87488,0.788,0.859,0.822,-2.724,0,"Friday","Evening",882,"Light Listeners","Happy, Energetic, Uplifting"
2024-08-23 20:34:00,"Hanumankind","Big Dawgs",67882,0.464,0.745,0.262,-3.202,0,"Friday","Evening",882,"Light Listeners","Anxious, Intense, Agitated"
2024-08-23 20:37:00,"Justin Bieber","Baby",79103,0.728,0.859,0.535,-5.237,0,"Friday","Evening",882,"Moderate Listeners","Confident, Empowered, Motivational"
2024-08-24 03:46:00,"Sabrina Carpenter","Espresso",144730,0.701,0.76,0.69,-5.478,6.54e-05,"Saturday","Night",883,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-24 03:49:00,"One Direction","Best Song Ever",176982,0.652,0.877,0.486,-2.986,0,"Saturday","Night",883,"Super Listeners","Fun, Playful, Lively"
2024-08-24 03:52:00,"Olivia Rodrigo","good 4 u",178146,0.563,0.664,0.688,-5.044,0,"Saturday","Night",883,"Super Listeners","Confident, Empowered, Motivational"
2024-08-24 03:53:00,"Justin Bieber","Ghost",44148,0.601,0.741,0.441,-5.569,2.91e-05,"Saturday","Night",883,"Moderate Listeners","Fun, Playful, Lively"
2024-08-24 03:54:00,"One Direction","What Makes You Beautiful",54334,0.726,0.787,0.888,-2.494,0,"Saturday","Night",883,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 01:53:00,"Taylor Swift","...Ready For It?",208186,0.613,0.764,0.417,-6.509,0,"Monday","Night",884,"Super Listeners","Fun, Playful, Lively"
2024-08-26 01:56:00,"Hanumankind","Big Dawgs",190666,0.464,0.745,0.262,-3.202,0,"Monday","Night",884,"Light Listeners","Anxious, Intense, Agitated"
2024-08-26 02:02:00,"Pitbull","International Love (feat. Chris Brown)",227280,0.67,0.855,0.648,-3.035,0,"Monday","Night",884,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 02:05:00,"Jennifer Lopez","On The Floor",221868,0.73,0.777,0.575,-5.194,0.000486,"Monday","Night",884,"Light Listeners","Confident, Empowered, Motivational"
2024-08-26 02:10:00,"Pitbull","Give Me Everything (feat. Nayer)",252306,0.671,0.939,0.53,-3.206,0,"Monday","Night",884,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 02:12:00,"Meghan Trainor","Been Like This",99950,0.709,0.712,0.783,-4.671,0,"Monday","Night",884,"Occasional Listeners","Happy, Energetic, Uplifting"
2024-08-26 02:16:00,"Ariana Grande","Greedy",22337,0.619,0.705,0.844,-5.335,0,"Monday","Night",884,"Light Listeners","Happy, Energetic, Uplifting"
2024-08-26 02:16:00,"Justin Timberlake","SexyBack (feat. Timbaland)",242733,0.967,0.583,0.964,-5.562,0,"Monday","Night",884,"Light Listeners","Fun, Playful, Lively"
2024-08-26 02:20:00,"Taylor Swift","Shake It Off (Taylor's Version)",219209,0.632,0.805,0.903,-5.707,2.51e-05,"Monday","Night",884,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 02:24:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Monday","Night",884,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 02:28:00,"Taylor Swift","Wildest Dreams (Taylor's Version)",220433,0.587,0.663,0.539,-7.439,9.95e-05,"Monday","Night",884,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 02:32:00,"Taylor Swift","Out Of The Woods (Taylor's Version)",235800,0.544,0.884,0.184,-5.973,0.000134,"Monday","Night",884,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 02:35:00,"Taylor Swift","New Romantics (Taylor's Version)",230177,0.653,0.848,0.724,-5.936,4.24e-06,"Monday","Night",884,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 02:40:00,"Taylor Swift","This Love (Taylor’s Version)",250100,0.47,0.494,0.0524,-8.672,0,"Monday","Night",884,"Super Listeners","Somber, Reflective, Wistful"
2024-08-26 02:43:00,"Taylor Swift","I Know Places (Taylor's Version)",195700,0.572,0.807,0.626,-5.348,0,"Monday","Night",884,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 02:48:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",279833,0.632,0.539,0.186,-8.375,5.82e-06,"Monday","Night",884,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 02:51:00,"Taylor Swift","""Slut!"" (Taylor's Version) (From The Vault)",180381,0.621,0.415,0.313,-13.187,0.000112,"Monday","Night",884,"Super Listeners","Somber, Reflective, Wistful"
2024-08-26 02:53:00,"Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)",146436,0.8,0.509,0.0768,-9.386,3.05e-05,"Monday","Night",884,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 02:57:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",229477,0.599,0.651,0.153,-7.343,0,"Monday","Night",884,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 03:01:00,"Taylor Swift","Style (Taylor's Version)",231000,0.514,0.821,0.298,-4.803,0.0232,"Monday","Night",884,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 03:05:00,"Taylor Swift","You Are In Love (Taylor's Version)",267389,0.554,0.509,0.401,-9.403,2.08e-06,"Monday","Night",884,"Super Listeners","Content, Peaceful, Reflective"
2024-08-26 03:09:00,"Taylor Swift","I Wish You Would (Taylor's Version)",207650,0.671,0.853,0.523,-6.568,9.48e-06,"Monday","Night",884,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 03:13:00,"Taylor Swift","Clean (Taylor's Version)",271000,0.782,0.379,0.267,-8.964,2.98e-05,"Monday","Night",884,"Super Listeners","Somber, Reflective, Wistful"
2024-08-26 03:16:00,"Taylor Swift","Wonderland (Taylor's Version)",201276,0.387,0.703,0.32,-5.956,1.1e-05,"Monday","Night",884,"Super Listeners","Balanced, Neutral, Easy-going"
2024-08-26 03:20:00,"Taylor Swift","Blank Space (Taylor's Version)",231833,0.732,0.719,0.71,-5.469,0,"Monday","Night",884,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 03:23:00,"Taylor Swift","Suburban Legends (Taylor's Version) (From The Vault)",171818,0.695,0.607,0.394,-8.84,0,"Monday","Night",884,"Super Listeners","Balanced, Neutral, Easy-going"
2024-08-26 03:27:00,"Taylor Swift","All You Had To Do Was Stay (Taylor's Version)",63647,0.589,0.713,0.54,-5.614,0,"Monday","Night",884,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 04:18:00,"Daft Punk","Around the World",98901,0.956,0.795,0.841,-5.311,0.889,"Monday","Night",885,"Occasional Listeners","Happy, Energetic, Uplifting"
2024-08-26 17:04:00,"Taylor Swift","Shake It Off (Taylor's Version)",219209,0.632,0.805,0.903,-5.707,2.51e-05,"Monday","Afternoon",886,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 17:33:00,"Taylor Swift","I Know Places (Taylor's Version)",74925,0.572,0.807,0.626,-5.348,0,"Monday","Afternoon",886,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 17:37:00,"Taylor Swift","Blank Space (Taylor's Version)",231833,0.732,0.719,0.71,-5.469,0,"Monday","Afternoon",886,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 17:42:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",275485,0.632,0.539,0.186,-8.375,5.82e-06,"Monday","Afternoon",886,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 17:46:00,"Taylor Swift","Out Of The Woods (Taylor's Version)",77546,0.544,0.884,0.184,-5.973,0.000134,"Monday","Afternoon",886,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 18:41:00,"Taylor Swift","Wildest Dreams (Taylor's Version)",220433,0.587,0.663,0.539,-7.439,9.95e-05,"Monday","Evening",887,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 18:44:00,"Taylor Swift","Bad Blood (Taylor's Version)",211103,0.604,0.644,0.197,-6.931,0,"Monday","Evening",887,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 18:47:00,"Taylor Swift","""Slut!"" (Taylor's Version) (From The Vault)",180381,0.621,0.415,0.313,-13.187,0.000112,"Monday","Evening",887,"Super Listeners","Somber, Reflective, Wistful"
2024-08-26 18:51:00,"Taylor Swift","Style (Taylor's Version)",231000,0.514,0.821,0.298,-4.803,0.0232,"Monday","Evening",887,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 18:55:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Monday","Evening",887,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 18:59:00,"Taylor Swift","This Love (Taylor’s Version)",250100,0.47,0.494,0.0524,-8.672,0,"Monday","Evening",887,"Super Listeners","Somber, Reflective, Wistful"
2024-08-26 19:04:00,"Taylor Swift","Clean (Taylor's Version)",271000,0.782,0.379,0.267,-8.964,2.98e-05,"Monday","Evening",887,"Super Listeners","Somber, Reflective, Wistful"
2024-08-26 19:08:00,"Taylor Swift","You Are In Love (Taylor's Version)",267389,0.554,0.509,0.401,-9.403,2.08e-06,"Monday","Evening",887,"Super Listeners","Content, Peaceful, Reflective"
2024-08-26 19:12:00,"Taylor Swift","Bad Blood (feat. Kendrick Lamar) (Taylor's Version)",199773,0.604,0.644,0.197,-6.931,0,"Monday","Evening",887,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 19:23:00,"Taylor Swift","Welcome To New York (Taylor's Version)",212600,0.76,0.602,0.685,-4.871,0.000133,"Monday","Evening",887,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 19:25:00,"Taylor Swift","Suburban Legends (Taylor's Version) (From The Vault)",171818,0.695,0.607,0.394,-8.84,0,"Monday","Evening",887,"Super Listeners","Balanced, Neutral, Easy-going"
2024-08-26 19:29:00,"Taylor Swift","New Romantics (Taylor's Version)",230177,0.653,0.848,0.724,-5.936,4.24e-06,"Monday","Evening",887,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 19:33:00,"Taylor Swift","Wonderland (Taylor's Version)",245566,0.387,0.703,0.32,-5.956,1.1e-05,"Monday","Evening",887,"Super Listeners","Balanced, Neutral, Easy-going"
2024-08-26 19:37:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",229477,0.599,0.651,0.153,-7.343,0,"Monday","Evening",887,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 19:40:00,"Taylor Swift","All You Had To Do Was Stay (Taylor's Version)",193289,0.589,0.713,0.54,-5.614,0,"Monday","Evening",887,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 19:41:00,"Taylor Swift","I Wish You Would (Taylor's Version)",23313,0.671,0.853,0.523,-6.568,9.48e-06,"Monday","Evening",887,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 19:43:00,"Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)",146436,0.8,0.509,0.0768,-9.386,3.05e-05,"Monday","Evening",887,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 19:49:00,"Gracie Abrams","Feels Like",145073,0.617,0.483,0.176,-7.359,0.000216,"Monday","Evening",887,"Moderate Listeners","Somber, Reflective, Wistful"
2024-08-26 19:58:00,"Natasha Bedingfield","Unwritten",127061,0.706,0.8,0.629,-6.333,0,"Monday","Evening",887,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 20:02:00,"One Direction","Best Song Ever",173610,0.652,0.877,0.486,-2.986,0,"Monday","Evening",887,"Super Listeners","Fun, Playful, Lively"
2024-08-26 23:18:00,"Sabrina Carpenter","Please Please Please",162261,0.669,0.586,0.579,-6.073,0,"Monday","LateNight",888,"Super Listeners","Content, Peaceful, Reflective"
2024-08-26 23:21:00,"Sabrina Carpenter","Please Please Please",179333,0.669,0.586,0.579,-6.073,0,"Monday","LateNight",888,"Super Listeners","Content, Peaceful, Reflective"
2024-08-26 23:24:00,"Dasha","Austin (Boots Stop Workin')",171782,0.756,0.672,0.739,-6.743,3.37e-06,"Monday","LateNight",888,"Moderate Listeners","Confident, Empowered, Motivational"
2024-08-26 23:25:00,"Taylor Swift","Mine (Taylor's Version)",85239,0.647,0.793,0.5,-2.903,1.93e-06,"Monday","LateNight",888,"Super Listeners","Confident, Empowered, Motivational"
2024-08-26 23:27:00,"Justin Bieber","Baby",97301,0.728,0.859,0.535,-5.237,0,"Monday","LateNight",888,"Moderate Listeners","Confident, Empowered, Motivational"
2024-08-26 23:31:00,"Paramore","Still into You",216013,0.602,0.923,0.765,-3.763,0,"Monday","LateNight",888,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-26 23:34:00,"Katy Perry","The One That Got Away",173481,0.689,0.795,0.876,-4.021,1.07e-06,"Monday","LateNight",888,"Light Listeners","Happy, Energetic, Uplifting"
2024-08-26 23:36:00,"Taylor Swift","august",142357,0.532,0.623,0.403,-9.208,7.28e-05,"Monday","LateNight",888,"Super Listeners","Fun, Playful, Lively"
2024-08-26 23:40:00,"Billie Eilish","BIRDS OF A FEATHER",210373,0.747,0.507,0.438,-10.171,0.0608,"Monday","LateNight",888,"Light Listeners","Content, Peaceful, Reflective"
2024-08-26 23:41:00,"One Direction","Story of My Life",70513,0.6,0.663,0.286,-5.802,0,"Monday","LateNight",888,"Super Listeners","Anxious, Intense, Agitated"
2024-08-26 23:44:00,"5 Seconds of Summer","She Looks So Perfect",25280,0.494,0.951,0.441,-4.237,0,"Monday","LateNight",888,"Occasional Listeners","Balanced, Neutral, Easy-going"
2024-08-26 23:44:00,"Chappell Roan","HOT TO GO!",133055,0.742,0.757,0.957,-4.981,0,"Monday","LateNight",888,"Light Listeners","Happy, Energetic, Uplifting"
2024-08-27 01:24:00,"Taylor Swift","...Ready For It?",33621,0.613,0.764,0.417,-6.509,0,"Tuesday","Night",889,"Super Listeners","Fun, Playful, Lively"
2024-08-27 01:27:00,"Hanumankind","Big Dawgs",169300,0.464,0.745,0.262,-3.202,0,"Tuesday","Night",889,"Light Listeners","Anxious, Intense, Agitated"
2024-08-27 01:30:00,"Sabrina Carpenter","Espresso",175459,0.701,0.76,0.69,-5.478,6.54e-05,"Tuesday","Night",889,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-27 01:32:00,"Isabel LaRosa","favorite",133608,0.726,0.652,0.625,-5.328,0.003,"Tuesday","Night",889,"Light Listeners","Confident, Empowered, Motivational"
2024-08-27 01:35:00,"Mark Ambor","Belong Together",148317,0.646,0.668,0.64,-5.203,0,"Tuesday","Night",889,"Light Listeners","Confident, Empowered, Motivational"
2024-08-27 01:38:00,"Shaboozey","A Bar Song (Tipsy)",171291,0.722,0.709,0.604,-4.95,0,"Tuesday","Night",889,"Moderate Listeners","Happy, Energetic, Uplifting"
2024-08-27 01:38:00,"1nonly","Step Back!",10356,0.783,0.89,0.437,-5.995,0.00417,"Tuesday","Night",889,"Occasional Listeners","Fun, Playful, Lively"
2024-08-27 01:38:00,"Post Malone","Wrong Ones (Feat. Tim McGraw)",12190,0.476,0.797,0.601,-3.867,0,"Tuesday","Night",889,"Light Listeners","Confident, Empowered, Motivational"
2024-08-27 01:42:00,"Teriyaki Boyz","Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",210163,0.761,0.892,0.935,-5.354,4.19e-05,"Tuesday","Night",889,"Occasional Listeners","Happy, Energetic, Uplifting"
2024-08-27 01:46:00,"Taylor Swift","Shake It Off (Taylor's Version)",219209,0.632,0.805,0.903,-5.707,2.51e-05,"Tuesday","Night",889,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-27 01:49:00,"Olivia Rodrigo","good 4 u",178146,0.563,0.664,0.688,-5.044,0,"Tuesday","Night",889,"Super Listeners","Confident, Empowered, Motivational"
2024-08-27 01:52:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",191547,0.761,0.67,0.519,-5.956,1.08e-05,"Tuesday","Night",889,"Super Listeners","Confident, Empowered, Motivational"
2024-08-27 01:55:00,"Ed Sheeran","Shivers",207853,0.788,0.859,0.822,-2.724,0,"Tuesday","Night",889,"Light Listeners","Happy, Energetic, Uplifting"
2024-08-27 02:00:00,"Jennifer Lopez","On The Floor",284866,0.73,0.777,0.575,-5.194,0.000486,"Tuesday","Night",889,"Light Listeners","Confident, Empowered, Motivational"
2024-08-27 02:02:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",112506,0.599,0.651,0.153,-7.343,0,"Tuesday","Night",889,"Super Listeners","Anxious, Intense, Agitated"
2024-08-27 15:47:00,"Sabrina Carpenter","Nonsense",110101,0.74,0.697,0.732,-4.912,0,"Tuesday","Afternoon",890,"Super Listeners","Confident, Empowered, Motivational"
2024-08-27 15:49:00,"Sia","Cheap Thrills (feat. Sean Paul)",111573,0.592,0.788,0.755,-4.924,2.54e-06,"Tuesday","Afternoon",890,"Light Listeners","Happy, Energetic, Uplifting"
2024-08-27 15:53:00,"Taylor Swift","I Can See You (Taylor’s Version) (From The Vault)",202837,0.695,0.768,0.813,-4.883,0,"Tuesday","Afternoon",890,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-27 17:12:00,"Taylor Swift","Shake It Off (Taylor's Version)",145130,0.632,0.805,0.903,-5.707,2.51e-05,"Tuesday","Afternoon",891,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-27 17:12:00,"Enrique Iglesias","I Like It",10858,0.646,0.94,0.704,-2.856,0,"Tuesday","Afternoon",891,"Occasional Listeners","Happy, Energetic, Uplifting"
2024-08-27 17:18:00,"Taylor Swift","All Too Well (Taylor's Version)",329160,0.631,0.518,0.205,-8.771,0,"Tuesday","Afternoon",891,"Super Listeners","Anxious, Intense, Agitated"
2024-08-27 17:23:00,"Gracie Abrams","Feels Like",155310,0.617,0.483,0.176,-7.359,0.000216,"Tuesday","Afternoon",891,"Moderate Listeners","Somber, Reflective, Wistful"
2024-08-27 17:25:00,"Natasha Bedingfield","Unwritten",115968,0.706,0.8,0.629,-6.333,0,"Tuesday","Afternoon",891,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-27 18:30:00,"Taylor Swift","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",176640,0.578,0.565,0.351,-8.064,0,"Tuesday","Evening",892,"Super Listeners","Balanced, Neutral, Easy-going"
2024-08-27 18:30:00,"Taylor Swift","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",17280,0.578,0.565,0.351,-8.064,0,"Tuesday","Evening",892,"Super Listeners","Balanced, Neutral, Easy-going"
2024-08-27 18:35:00,"Taylor Swift","Florida!!! (feat. Florence + The Machine)",215463,0.533,0.573,0.398,-7.123,0,"Tuesday","Evening",892,"Super Listeners","Balanced, Neutral, Easy-going"
2024-08-27 18:39:00,"Taylor Swift","Guilty as Sin?",254365,0.626,0.428,0.487,-8.374,0,"Tuesday","Evening",892,"Super Listeners","Content, Peaceful, Reflective"
2024-08-27 18:42:00,"Sabrina Carpenter","Espresso",175459,0.701,0.76,0.69,-5.478,6.54e-05,"Tuesday","Evening",892,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-27 18:45:00,"Dasha","Austin (Boots Stop Workin')",171782,0.756,0.672,0.739,-6.743,3.37e-06,"Tuesday","Evening",892,"Moderate Listeners","Confident, Empowered, Motivational"
2024-08-27 18:47:00,"Mark Ambor","Belong Together",148317,0.646,0.668,0.64,-5.203,0,"Tuesday","Evening",892,"Light Listeners","Confident, Empowered, Motivational"
2024-08-27 18:51:00,"Lady Gaga","Die With A Smile",251667,0.521,0.592,0.535,-7.777,0,"Tuesday","Evening",892,"Light Listeners","Content, Peaceful, Reflective"
2024-08-27 18:55:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",229477,0.599,0.651,0.153,-7.343,0,"Tuesday","Evening",892,"Super Listeners","Anxious, Intense, Agitated"
2024-08-27 18:59:00,"Hozier","Too Sweet",251424,0.741,0.62,0.934,-5.505,0.000809,"Tuesday","Evening",892,"Light Listeners","Confident, Empowered, Motivational"
2024-08-27 20:19:00,"Sabrina Carpenter","Please Please Please",46991,0.669,0.586,0.579,-6.073,0,"Tuesday","Evening",893,"Super Listeners","Content, Peaceful, Reflective"
2024-08-27 20:35:00,"Sabrina Carpenter","Please Please Please",93185,0.669,0.586,0.579,-6.073,0,"Tuesday","Evening",893,"Super Listeners","Content, Peaceful, Reflective"
2024-08-27 20:40:00,"Taylor Swift","august",258069,0.532,0.623,0.403,-9.208,7.28e-05,"Tuesday","Evening",893,"Super Listeners","Fun, Playful, Lively"
2024-08-27 20:41:00,"Tate McRae","exes",43776,0.821,0.575,0.611,-6.57,0.000242,"Tuesday","Evening",893,"Light Listeners","Fun, Playful, Lively"
2024-08-27 21:46:00,"Olivia Rodrigo","bad idea right?",16277,0.631,0.881,0.808,-3.545,4.5e-06,"Tuesday","Evening",894,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-27 21:46:00,"Billie Eilish","BIRDS OF A FEATHER",136384,0.747,0.507,0.438,-10.171,0.0608,"Tuesday","Evening",894,"Light Listeners","Content, Peaceful, Reflective"
2024-08-27 21:50:00,"Taylor Swift","New Romantics (Taylor's Version)",230177,0.653,0.848,0.724,-5.936,4.24e-06,"Tuesday","Evening",894,"Super Listeners","Happy, Energetic, Uplifting"
2024-08-28 00:50:00,"Chappell Roan","Good Luck, Babe!",10922,0.7,0.582,0.785,-5.96,0,"Wednesday","Night",895,"Light Listeners","Fun, Playful, Lively"
2024-08-28 00:50:00,"Big Red Machine","Renegade",129194,0.53,0.712,0.577,-8.135,0.0233,"Wednesday","Night",895,"Light Listeners","Confident, Empowered, Motivational"
2024-08-28 00:53:00,"Chappell Roan","HOT TO GO!",147029,0.742,0.757,0.957,-4.981,0,"Wednesday","Night",895,"Light Listeners","Happy, Energetic, Uplifting"
